plant_id,company_id,TYPE,CAPACITY,name,carbon_2000,carbon_2007,carbon_nextdecade,energy_2000,energy_2007,energy_nextdecade,intensity_2000,intensity_2007,intensity_nextdecade,perc_cap,country,iso3,state,city_name,latitude,longitude
3131,SONS OF GWALIA,0,0,BANDICOTE MINE,1008,1167,1375,1333,1565,1874,1511,1491,1468,Oceania,Australia,AUS,Western Australia,Laverton,-28.63333,122.4167
20888,LANDFILL GAS AND POWER PTY LTD,0,0,KALAMUNDA LANDFILL,455,502,530,1417,1559,1643,643,644,645,Oceania,Australia,AUS,Western Australia,Kalamunda,0,0
12777,ESPERANCE PORT AUTHORITY,0,0,ESPERANCE PORT,928,1152,1463,1219,1544,2005,1523,1493,1460,Oceania,Australia,AUS,Western Australia,Esperance,-33.86,121.89
29439,NIPPON BROWN COAL LIQUEFACTION,0,0,MORWELL PILOT,1025,1134,1244,1358,1517,1679,1509,1495,1482,Oceania,Australia,AUS,Victoria,Morwell,-38.23,146.4
29568,ENERGY GENERATION (ENGEN),0,0,MOUNT MAGNET NEW,0,1290,1643,0,1498,1944,0,1723,1690,Oceania,Australia,AUS,Western Australia,Mount Magnet,-28.06667,117.8167
31095,POWER AND WATER CORP,0,0,NGUIU,991,1120,1274,1309,1497,1724,1514,1497,1479,Oceania,Australia,AUS,Northern Territory,Bathurst Island,0,0
16315,GUNPOWDER COPPER LTD,0,0,GUNPOWDER COPPER MINE,980,1107,1260,1293,1478,1703,1515,1498,1480,Oceania,Australia,AUS,Queensland,Gunpower,0,0
9325,HORIZON POWER,0,0,CORAL BAY,0,13,443,0,1421,1952,0,18,453,Oceania,Australia,AUS,Western Australia,Coral Bay,0,0
46584,SNOWY HYDRO LTD,0,0,TUMUT-3A,0,0,0,0,1402,1402,0,0,0,Oceania,Australia,AUS,New South Wales,Talbingo,-35.56667,148.3
36779,WESTERN POWER,0,0,RAVENSTHORPE WPC,949,1048,1143,1249,1391,1530,1520,1506,1494,Oceania,Australia,AUS,Western Australia,Ravensthorpe,-33.58333,120.0333
29583,ACTEWAGL,0,0,MOUNT STROMLO,0,0,0,1473,1363,1363,0,0,0,Oceania,Australia,AUS,Australian Capital Territory,Bendora,-35.51667,149.7
43526,WATER CORP,0,0,SUBIACO WTTP,973,1160,1369,1105,1336,1597,1762,1737,1715,Oceania,Australia,AUS,Western Australia,Subiaco,-31.95,115.8
42798,ST ANNES HOSPITAL,0,0,ST ANNES HOSPITAL,1069,1155,1190,1223,1330,1373,1749,1738,1734,Oceania,Australia,AUS,Western Australia,Perth,-31.96,115.84
14643,DEPT OF DEFENCE (AU),0,0,GARDEN ISLAND,807,1001,1271,1045,1324,1719,1543,1512,1479,Oceania,Australia,AUS,Western Australia,Garden Island,0,0
2275,ASHFORD COMMUNITY HOSPITAL,0,0,ASHFORD COMMUNITY HOSP,1008,1088,1119,1147,1246,1285,1757,1746,1742,Oceania,Australia,AUS,South Australia,Adelaide,-34.93,138.6
35790,PRINCESS MARGARET HOSPITAL,0,0,PRINCESS MARGARET HOSP,1008,1088,1119,1147,1246,1285,1757,1746,1742,Oceania,Australia,AUS,Western Australia,Perth,-31.96,115.84
36944,ENERGY IMPACT PTY LTD,0,0,REEDY CREEK LANDFILL,0,389,432,0,1216,1345,0,641,642,Oceania,Australia,AUS,Queensland,0,0,0
38076,ROTTNEST ISLAND AUTHORITY,0,0,ROTTNEST,638,903,1085,809,1182,1445,1578,1527,1501,Oceania,Australia,AUS,Western Australia,Rottnest Island,0,0
3082,ERGON ENERGY CORP LTD,0,0,BAMAGA,755,901,1102,973,1180,1470,1553,1527,1499,Oceania,Australia,AUS,Queensland,Bamaga,-10.88333,142.3833
29323,MOORINA HYDRO PTY LTD,0,0,MOORINA,0,0,0,1263,1168,1168,0,0,0,Oceania,Australia,AUS,Tasmania,Moorina,-41.11666,147.8667
5710,VERVE ENERGY,0,0,BREMER BAY,0,167,362,0,1154,1401,0,290,516,Oceania,Australia,AUS,Western Australia,Bremer Bay,0,0
5340,POWER AND WATER CORP,0,0,BORROLOOLA,792,879,971,1024,1149,1280,1546,1531,1517,Oceania,Australia,AUS,Northern Territory,Borroloola,-16.06667,136.2833
7645,AMP CENTREPOINT TOWER,0,0,CENTREPOINT COMPLEX,918,993,1025,1037,1130,1169,1770,1759,1754,Oceania,Australia,AUS,New South Wales,Sydney,-33.87,151.21
38573,SOUTH AUSTRALIAN GAS CO LTD,0,0,SAGC HEAD OFFICE,905,976,1002,1021,1108,1140,1772,1761,1758,Oceania,Australia,AUS,South Australia,Adelaide,-34.93,138.6
15480,ACTEWAGL,0,0,GOOGONG DAM,0,0,0,0,1090,1090,0,0,0,Oceania,Australia,AUS,Australian Capital Territory,Canberra,-35.31,149.13
44925,STADIUM AUSTRALIA,0,0,TELSTRA STADIUM,699,817,949,938,1084,1244,1490,1508,1526,Oceania,Australia,AUS,New South Wales,Homebush,-33.86666,151.0833
50045,LANDFILL MANAGEMENT SERVICES,0,0,WOLLERT LANDFILL,0,342,409,0,1072,1277,0,639,641,Oceania,Australia,AUS,Victoria,Melbourne,-37.81,144.96
49590,HYDRO TASMANIA,0,0,WHITEMARK (FLINDERS),727,804,879,933,1041,1149,1558,1544,1531,Oceania,Australia,AUS,Tasmania,Flinders Island,0,0
22795,ENERGYAUSTRALIA,0,0,KOORAGANG ISLAND,0,0,0,946,967,967,0,0,0,Oceania,Australia,AUS,New South Wales,Newcastle,-32.92,151.75
29563,ROTTNEST ISLAND AUTHORITY,0,0,MOUNT HERSCHEL,0,0,0,0,967,967,0,0,0,Oceania,Australia,AUS,Western Australia,Rottnest Island,0,0
21126,ETSA UTILITIES,0,0,KANGAROO ISLAND,619,749,965,783,964,1272,1582,1554,1517,Oceania,Australia,AUS,South Australia,0,0,0
47046,UNIVERSITY OF SOUTH AUSTRALIA,0,0,UNDERDALE CAMPUS,788,852,878,880,957,989,1791,1780,1776,Oceania,Australia,AUS,South Australia,Underdale,0,0
33470,D'ORSOGNA LTD,0,0,PALMYRA PLANT,774,841,871,863,943,981,1794,1782,1777,Oceania,Australia,AUS,Western Australia,Palmyra,0,0
29820,COUNTRY ENERGY,0,0,MULLUMBIMBY,0,0,0,1010,934,934,0,0,0,Oceania,Australia,AUS,New South Wales,Monaro,-35.05,139.1333
33748,PARRAMATTA LINEN SERVICE,0,0,PARRAMATTA LINEN,0,823,897,0,922,1012,0,1785,1773,Oceania,Australia,AUS,New South Wales,Parramatta,-33.81667,151
28883,MODBURY HOSPITAL (ADELAIDE),0,0,MODBURY HOSPITAL,752,809,827,837,906,927,1798,1787,1784,Oceania,Australia,AUS,South Australia,Adelaide,-34.93,138.6
14972,ANGLO AMERICAN CORP,0,0,GERMAN CREEK AAC,637,704,771,808,901,995,1578,1563,1550,Oceania,Australia,AUS,Queensland,Middlemount,0,0
29570,BHP BILLITON,0,0,MOUNT NEWMAN,657,700,700,836,896,896,1573,1564,1564,Oceania,Australia,AUS,Western Australia,Newman,-23.36667,119.7333
30705,NORTHEAST COMMUNITY HOSPITAL,0,0,NE COMMUNITY HOSPITAL,738,796,819,819,890,918,1800,1790,1786,Oceania,Australia,AUS,South Australia,Campbelltown,-34.06,150.81
35382,OCEANLINX LTD,0,0,PORT KEMBLA,0,0,0,0,876,876,0,0,0,Oceania,Australia,AUS,New South Wales,Port Kembla,-34.46667,150.9
35381,POWER AND WATER CORP,0,0,PORT KEATS,605,683,778,763,872,1005,1586,1567,1549,Oceania,Australia,AUS,Northern Territory,Port Keats,-14.25,129.55
33440,ERGON ENERGY CORP LTD,0,0,PALM ISLAND,589,681,800,742,869,1036,1589,1568,1544,Oceania,Australia,AUS,Queensland,0,0,0
24675,ENERGY GENERATION (ENGEN),0,0,LAVERTON,0,774,1230,0,863,1422,0,1794,1729,Oceania,Australia,AUS,Western Australia,Laverton,-28.63333,122.4167
14754,GAWLER HEALTH SERVICES,0,0,GAWLER HEALTH,688,746,771,760,829,860,1810,1799,1794,Oceania,Australia,AUS,South Australia,Gawler East,0,0
11092,WEST LIME,0,0,DONGARA,537,652,810,670,828,1050,1603,1574,1543,Oceania,Australia,AUS,Western Australia,Dongara,-29.25,114.9333
31096,POWER AND WATER CORP,0,0,NGUKURR,565,639,727,708,810,933,1596,1577,1558,Oceania,Australia,AUS,Northern Territory,Ngukurr,0,0
9804,WESTERN POWER,0,0,CUE,559,624,696,701,790,889,1597,1581,1565,Oceania,Australia,AUS,Western Australia,Cue,-27.41667,117.9
33275,PACE FARM PTY LTD,0,0,PACE FARM,0,608,974,0,767,1285,0,1585,1516,Oceania,Australia,AUS,New South Wales,Wattle Ridge,0,0
9766,CSIRO ENERGY TECHNOLOGY,0,0,CSIRO HQ,0,379,403,0,765,793,0,989,1017,Oceania,Australia,AUS,New South Wales,Mayfield West,0,0
44037,AUSTRALIAN OLYMPIC COMMITTEE,0,0,SYDNEY ATHLETIC VILL,0,0,0,743,759,759,0,0,0,Oceania,Australia,AUS,New South Wales,Sydney,-33.87,151.21
11140,ERGON ENERGY CORP LTD,0,0,DOOMADGEE,527,600,691,656,757,883,1606,1587,1566,Oceania,Australia,AUS,Queensland,Doomadgee,0,0
53849,POWER AND WATER CORP,0,0,YUENDUMU,525,593,676,653,747,861,1607,1588,1569,Oceania,Australia,AUS,Northern Territory,Yuendumu,-22.26667,131.8167
12315,POWER AND WATER CORP,0,0,ELLIOTT,600,670,742,661,746,836,1815,1796,1777,Oceania,Australia,AUS,Northern Territory,Elliott,-17.55,133.5333
49781,WESTERN POWER,0,0,WILUNA,528,581,631,658,731,798,1606,1591,1579,Oceania,Australia,AUS,Western Australia,Wiluna,-26.6,120.2167
16321,ERGON ENERGY CORP LTD,0,0,GUNUNA,501,578,678,621,726,864,1614,1592,1569,Oceania,Australia,AUS,Queensland,Gununa,0,0
45357,POWER AND WATER CORP,0,0,TI TREE,499,559,628,618,700,794,1614,1597,1580,Oceania,Australia,AUS,Northern Territory,Ti Tree,0,0
45203,ERGON ENERGY CORP LTD,0,0,THARGOMINDAH,506,559,611,627,700,771,1612,1597,1584,Oceania,Australia,AUS,Queensland,Thargomindah,-28,143.8167
29964,MURRAY RIVER FARMS,0,0,MURRAY RIVER FARMS,0,0,0,737,681,681,0,0,0,Oceania,Australia,AUS,New South Wales,0,0,0
29574,DELTA ELECTRICITY,0,0,MOUNT PIPER MINI,0,0,0,0,681,681,0,0,0,Oceania,Australia,AUS,New South Wales,Portland,-38.34,141.59
11470,DELTA ELECTRICITY,0,0,DUNGOG,0,0,0,0,681,681,0,0,0,Oceania,Australia,AUS,New South Wales,Dungog,-32.41667,151.7667
48974,ERGON ENERGY CORP LTD,0,0,WASAGA,477,539,615,588,673,776,1621,1603,1583,Oceania,Australia,AUS,Queensland,Wasaga,-10.59583,142.2458
27028,ELLIS WILLIAMS ESTATE,0,0,MANNUS LAKE,0,0,0,695,642,642,0,0,0,Oceania,Australia,AUS,New South Wales,Tumbarumba,-35.78333,148.0167
6779,WESTERN POWER,0,0,CAMBALLIN,468,515,559,576,640,700,1624,1610,1597,Oceania,Australia,AUS,Western Australia,Camballin,0,0
27861,ENERGY GENERATION (ENGEN),0,0,MEEKATHARRA NEW,0,503,901,0,623,1180,0,1613,1527,Oceania,Australia,AUS,Western Australia,Meekatharra,-26.6,118.4833
31902,POWER AND WATER CORP,0,0,NUMBULWAR,444,502,572,544,623,717,1632,1613,1594,Oceania,Australia,AUS,Northern Territory,Numbulwar,-14.27611,135.7372
47153,UNIVERSITY OF NEW SOUTH WALES,0,0,UNSW UNIGYM,0,572,605,0,622,661,0,1837,1829,Oceania,Australia,AUS,New South Wales,Kensington,-33.91667,151.2167
27156,WESTERN POWER,0,0,MARBLE BAR,451,499,548,553,618,685,1630,1614,1600,Oceania,Australia,AUS,Western Australia,Marble Bar,-21.18333,119.7333
46977,SYDNEY INSTITUTE OF TECHNOLOGY,0,0,ULTIMO SYDNEY TECH,501,541,555,540,586,603,1856,1845,1841,Oceania,Australia,AUS,New South Wales,Ultimo,-33.87861,151.1969
24345,CALOUNDRA-MAROOCHY WTR SUPPLY,0,0,LANDERS SHUTE,0,0,0,631,584,584,0,0,0,Oceania,Australia,AUS,Queensland,Nambour,-26.63,152.97
5429,ERGON ENERGY CORP LTD,0,0,BOULIA,411,457,506,500,561,628,1644,1628,1612,Oceania,Australia,AUS,Queensland,Boulia,-22.9,139.9
14645,POWER AND WATER CORP,0,0,GARDEN POINT,397,449,511,482,551,635,1649,1630,1611,Oceania,Australia,AUS,Northern Territory,Garden Point,0,0
22983,ERGON ENERGY CORP LTD,0,0,KOWANYAMA,371,441,536,448,540,668,1660,1633,1604,Oceania,Australia,AUS,Queensland,Kowanyama,-14.91667,141.6
4208,BERRYBANK FARM,0,0,BERRYBANK FARM,152,167,176,484,531,558,627,628,629,Oceania,Australia,AUS,Victoria,Windermere,-37.48333,143.7167
20937,POWER AND WATER CORP,0,0,KALKARINGI,0,433,609,0,529,769,0,1636,1584,Oceania,Australia,AUS,Northern Territory,Kalkaringi,0,0
28479,MILL PARK AQUATIC CENTRE,0,0,MILL PARK AQUATIC CENTRE,148,161,165,473,513,527,627,628,628,Oceania,Australia,AUS,Victoria,Epping,-37.65,145.0333
49765,ETSA UTILITIES,0,0,WILPENA TOURIST CENTRE,249,319,416,407,499,628,1223,1277,1327,Oceania,Australia,AUS,South Australia,Wilpena,0,0
7664,ZINIFEX LTD,0,0,CENTURY MINE,0,0,0,539,498,498,0,0,0,Oceania,Australia,AUS,Queensland,0,0,0
28463,POWER AND WATER CORP,0,0,MILIKAPITI (SNAKE BAY),362,409,466,435,498,574,1663,1644,1625,Oceania,Australia,AUS,Northern Territory,Milikapiti Island,0,0
9733,ERGON ENERGY CORP LTD,0,0,CROYDON AUSTA,359,402,451,431,488,554,1665,1647,1629,Oceania,Australia,AUS,Queensland,Croydon,-18.21667,142.2333
38192,AGL HYDRO,0,0,RUBICON FALLS,0,0,0,526,487,487,0,0,0,Oceania,Australia,AUS,Victoria,Thornton,0,0
261,ADELAIDE AQUATIC CENTRE,0,0,ADELAIDE AQUATIC CENTRE,422,454,466,448,486,499,1881,1870,1867,Oceania,Australia,AUS,South Australia,Adelaide,-34.93333,138.6
31407,NOARLUNGA AQUATIC CENTRE,0,0,NOARLUNGA AQUATIC,420,453,465,447,484,498,1882,1871,1867,Oceania,Australia,AUS,South Australia,Noarlunga,-35.18333,138.5
41738,ENERGYAUSTRALIA,0,0,SINGLETON SHIRE,0,0,0,472,482,482,0,0,0,Oceania,Australia,AUS,New South Wales,0,0,0
57849,WASSERKRAFT ST RUPRECHT,0,0,ST RUPRECHT,0,0,0,0,469,469,0,0,0,Oceania,Australia,AUS,,Saint Ruprecht,0,0
2576,ERGON ENERGY CORP LTD,0,0,AURUKUN,339,384,708,405,464,906,1674,1654,1562,Oceania,Australia,AUS,Queensland,Aurukun,0,0
24145,WESTERN POWER,0,0,LAKE ARGYLE,351,381,402,420,460,488,1668,1656,1647,Oceania,Australia,AUS,Western Australia,0,0,0
42126,SNOWDOME,0,0,SNOWDOME,400,430,438,424,458,467,1889,1879,1876,Oceania,Australia,AUS,South Australia,Thebarton,-34.91667,138.5667
17540,POWER AND WATER CORP,0,0,HERMANNSBURG,333,377,429,397,454,524,1677,1657,1637,Oceania,Australia,AUS,Northern Territory,Hermannsburg,0,0
36302,ERGON ENERGY CORP LTD,0,0,QUILPIE,345,374,393,413,452,476,1671,1658,1651,Oceania,Australia,AUS,Queensland,Quilpie,-26.61667,144.25
12374,SA DEPT FOR ABORIGINAL AFFAIRS,0,0,EMABELLA AC,224,373,462,257,449,568,1740,1659,1626,Oceania,Australia,AUS,South Australia,Anangu Pitjantjatjara Lands,0,0
39434,SANDRINGHAM MEMORIAL HOSPITAL,0,0,SANDRINGHAM MEM HOSPITAL,391,422,433,414,448,461,1893,1881,1878,Oceania,Australia,AUS,Victoria,Sandringham,-37.95,145
29493,ALFRED SNASHALL HOLDINGS PTY,0,0,MOSSMAN,0,0,0,484,448,448,0,0,0,Oceania,Australia,AUS,Queensland,Mossman,-16.46667,145.3667
3036,CHARLES IFE PTY LTD,0,0,BALLARAT IFE,129,140,143,413,447,457,625,626,626,Oceania,Australia,AUS,Victoria,Ballarat,-37.56,143.84
35337,ERGON ENERGY CORP LTD,0,0,PORMPURAAW,309,358,422,366,430,515,1688,1665,1640,Oceania,Australia,AUS,Queensland,Pormpuraaw,0,0
37382,RINGWOOD AQUATIC CENTRE,0,0,RINGWOOD AQUATIC CENTRE,374,403,415,393,427,440,1899,1888,1884,Oceania,Australia,AUS,Victoria,Ringwood,-37.81667,145.2333
7176,CARNARVON SOLAR,0,0,CARNARVON SOLAR,0,0,0,0,421,421,0,0,0,Oceania,Australia,AUS,Western Australia,Carnarvon,-24.89,113.68
25577,ERGON ENERGY CORP LTD,0,0,LOCKHART RIVER,295,346,416,347,414,506,1696,1671,1642,Oceania,Australia,AUS,Queensland,0,0,0
50589,POWER AND WATER CORP,0,0,YARRALIN,300,339,385,354,405,466,1693,1674,1654,Oceania,Australia,AUS,Northern Territory,Yarralin,-34.13334,139.9333
6820,ERGON ENERGY CORP LTD,0,0,CAMOOWEAL,302,336,373,357,402,449,1692,1675,1659,Oceania,Australia,AUS,Queensland,Camooweal,-19.91667,138.1167
25791,ERARING ENERGY,0,0,LORD HOWE ISLAND,296,334,381,349,399,460,1695,1676,1656,Oceania,Australia,AUS,New South Wales,0,0,0
28629,POWER AND WATER CORP,0,0,MINYERRI,291,329,375,343,392,452,1698,1678,1658,Oceania,Australia,AUS,Northern Territory,Minyerri,0,0
49922,WESTERN POWER,0,0,WITTENOOM,300,329,353,355,392,424,1693,1679,1667,Oceania,Australia,AUS,Western Australia,0,0,0
29655,MT BUFFALO CHALET,0,0,MT BUFFALO CHALET,415,459,494,345,386,418,2404,2381,2365,Oceania,Australia,AUS,Victoria,Mt Buffalo,0,0
31626,NORTH MINE,0,0,NORTH MINE,0,0,0,417,385,385,0,0,0,Oceania,Australia,AUS,New South Wales,Broken Hill,-31.95,141.4333
18224,DEPT TRANSPORT AND REG SVCS,0,0,HOME ISLAND,0,218,470,0,379,709,0,1151,1328,Oceania,Australia,AUS,Keeling Islands,Cocos,0,0
33623,POWER AND WATER CORP,0,0,PAPUNYA,278,315,358,327,373,430,1705,1685,1665,Oceania,Australia,AUS,Northern Territory,Papunya,0,0
33878,PATTIES BAKERY,0,0,PATTIES BAKERY,392,436,472,325,365,397,2416,2392,2375,Oceania,Australia,AUS,Victoria,Bairnsdale,-37.83,147.61
24138,SOLAR SYSTEMS PTY LTD,0,0,LAJAMANU,0,0,0,0,347,347,0,0,0,Oceania,Australia,AUS,Northern Territory,Lajamanu,0,0
6314,ERGON ENERGY CORP LTD,0,0,BURKETOWN,261,289,316,305,340,375,1715,1699,1685,Oceania,Australia,AUS,Queensland,Burketown,-17.71667,139.5667
1292,SA DEPT FOR ABORIGINAL AFFAIRS,0,0,AMATA AC,246,276,311,285,323,368,1725,1706,1688,Oceania,Australia,AUS,South Australia,Anangu Pitjantjatjara Lands,0,0
24186,POWER AND WATER CORP,0,0,LAKE NASH,236,266,303,272,311,359,1732,1712,1691,Oceania,Australia,AUS,Northern Territory,Lake Nash,0,0
10981,POWER AND WATER CORP,0,0,DOCKER RIVER,236,266,303,272,311,359,1732,1712,1691,Oceania,Australia,AUS,Northern Territory,Docker River,0,0
19360,SA DEPT FOR ABORIGINAL AFFAIRS,0,0,INDULKANA AC,234,265,304,270,310,359,1733,1713,1691,Oceania,Australia,AUS,South Australia,Anangu Pitjantjatjara Lands,0,0
50439,SA DEPT FOR ABORIGINAL AFFAIRS,0,0,YALATA AC,218,256,308,250,298,364,1744,1718,1689,Oceania,Australia,AUS,South Australia,Aboriginal Lands Trust,0,0
22188,POWER AND WATER CORP,0,0,KINGS CANYON,0,0,0,0,289,289,0,0,0,Oceania,Australia,AUS,Northern Territory,Kings Canyon,0,0
52528,SOLAR SYSTEMS PTY LTD,0,0,YUENDUMU PV,0,0,0,0,289,289,0,0,0,Oceania,Australia,AUS,Northern Territory,Yuendumu,-22.26667,131.8167
2824,ERGON ENERGY CORP LTD,0,0,BADU ISLAND,197,240,301,223,278,356,1761,1729,1693,Oceania,Australia,AUS,Queensland,0,0,0
10121,POWER AND WATER CORP,0,0,DALY WATERS,211,234,258,241,270,301,1750,1733,1717,Oceania,Australia,AUS,Northern Territory,Daly Waters,-16.25,133.3667
20639,ERGON ENERGY CORP LTD,0,0,JUNDAH,208,231,255,238,267,297,1752,1735,1719,Oceania,Australia,AUS,Queensland,Jundah,-24.83333,143.0667
1453,PITJANTJATJARA COUNCIL,0,0,ANANGU,0,0,0,0,265,265,0,0,0,Oceania,Australia,AUS,South Australia,Umuwa,0,0
12373,ANANGA PITJANTJATJARA SERVICES,0,0,EMABELLA,0,0,0,0,265,265,0,0,0,Oceania,Australia,AUS,South Australia,0,0,0
1981,POWER AND WATER CORP,0,0,AREYONGA,194,220,250,220,252,290,1763,1743,1722,Oceania,Australia,AUS,Northern Territory,Areyonga,0,0
14061,SA DEPT FOR ABORIGINAL AFFAIRS,0,0,FREGON AC,127,219,265,138,251,309,1836,1744,1713,Oceania,Australia,AUS,South Australia,Anangu Pitjantjatjara Lands,0,0
27425,POWER AND WATER CORP,0,0,MARYVALE,192,217,247,218,249,287,1765,1745,1724,Oceania,Australia,AUS,Northern Territory,Maryvale,0,0
16420,POWER AND WATER CORP,0,0,HAASTS BLUFF,192,217,247,218,249,287,1765,1745,1724,Oceania,Australia,AUS,Northern Territory,Haasts Bluff,0,0
33500,POWER AND WATER CORP,0,0,PALUMPA,192,217,247,218,249,287,1765,1745,1724,Oceania,Australia,AUS,Northern Territory,Palumpa,0,0
14940,ERGON ENERGY CORP LTD,0,0,GEORGETOWN QEC,192,217,247,218,249,287,1765,1745,1724,Oceania,Australia,AUS,Queensland,Georgetown,-18.3,143.5333
20655,JURIEN POWER SUPPLY,0,0,JURIEN,196,214,228,223,245,262,1762,1748,1737,Oceania,Australia,AUS,Western Australia,Jurien,-30.30417,115.0375
9283,ETSA UTILITIES,0,0,COOBER PEDY,0,0,0,237,242,242,0,0,0,Oceania,Australia,AUS,South Australia,Coober Pedy,-29.01667,134.7167
31894,WESTERN POWER,0,0,NULLAGINE,184,206,230,208,235,265,1772,1754,1736,Oceania,Australia,AUS,Western Australia,Nullagine,-21.88333,120.1
16297,POWER AND WATER CORP,0,0,GUNBALANYA,183,204,227,207,233,261,1773,1755,1738,Oceania,Australia,AUS,Northern Territory,0,0,0
17541,SOLAR SYSTEMS PTY LTD,0,0,HERMANNSBURG PV,0,0,0,0,231,231,0,0,0,Oceania,Australia,AUS,Northern Territory,Hermannsburg,0,0
50703,POWER AND WATER CORP,0,0,YIYILLI,179,202,230,201,230,265,1777,1757,1736,Oceania,Australia,AUS,Northern Territory,Yiyilli,0,0
45465,POWER AND WATER CORP,0,0,TIMBER CREEK NT,182,202,223,205,229,256,1775,1757,1741,Oceania,Australia,AUS,Northern Territory,Timber Creek,0,0
36267,ORIGIN ENERGY LTD,0,0,QUEEN VICTORIA MARKET,0,0,0,0,229,229,0,0,0,Oceania,Australia,AUS,Victoria,Melbourne,-37.81,144.96
6215,POWER AND WATER CORP,0,0,BULMAN,0,141,209,0,222,306,0,1266,1366,Oceania,Australia,AUS,Northern Territory,Bulman,0,0
9701,POWER AND WATER CORP,0,0,CROKER ISLAND,170,192,219,190,218,251,1786,1765,1744,Oceania,Australia,AUS,Northern Territory,Croker Island,0,0
4495,BICENTENNIAL CONSERVATORY,0,0,BICENTENNIAL CONSERVATORY,197,213,219,198,214,221,1997,1985,1981,Oceania,Australia,AUS,South Australia,Adelaide,-34.93,138.6
8310,DELTA ELECTRICITY,0,0,CHICHESTER DAM,0,0,0,232,214,214,0,0,0,Oceania,Australia,AUS,New South Wales,Dungog,-32.41667,151.7667
34096,SOUTH WEST DEVELOPMENT COMM,0,0,PEMBERTON TOWN,0,0,0,0,214,214,0,0,0,Oceania,Australia,AUS,Western Australia,Pemberton,-34.46667,116.0167
10151,WESTERN POWER,0,0,DAMPIER SECWA,177,189,189,200,214,214,1778,1768,1768,Oceania,Australia,AUS,Western Australia,Dampier,-20.66667,116.7
28525,SA DEPT FOR ABORIGINAL AFFAIRS,0,0,MIMILI AC,169,188,210,189,213,240,1787,1769,1750,Oceania,Australia,AUS,South Australia,Anangu Pitjantjatjara Lands,0,0
34742,SA DEPT FOR ABORIGINAL AFFAIRS,0,0,PIPALYATJARA AC,157,185,224,175,209,257,1799,1771,1740,Oceania,Australia,AUS,South Australia,Anangu Pitjantjatjara Lands,0,0
50443,WESTERN POWER,0,0,YALGOO,165,181,195,185,204,222,1790,1775,1763,Oceania,Australia,AUS,Western Australia,Yalgoo,-28.33333,116.6833
8974,ERGON ENERGY CORP LTD,0,0,COEN,158,180,209,175,203,238,1798,1776,1752,Oceania,Australia,AUS,Queensland,Coen,-13.93333,143.2
23205,ERGON ENERGY CORP LTD,0,0,KUBIN (MOA ISLAND),151,175,207,167,197,236,1805,1781,1753,Oceania,Australia,AUS,Queensland,0,0,0
22603,KOGARAH TOWN SQUARE,0,0,KOGARAH TOWN SQUARE,0,0,0,0,193,193,0,0,0,Oceania,Australia,AUS,New South Wales,Kogarah,-33.98333,151.1167
14698,ENERGY GENERATION (ENGEN),0,0,GASCOYNE NEW,0,187,298,0,187,308,0,2006,1934,Oceania,Australia,AUS,Western Australia,Gascoyne Junction,-25.05,115.2167
28131,INTEGRAL ENERGY,0,0,MERRYLANDS,52,57,59,171,186,193,612,613,614,Oceania,Australia,AUS,New South Wales,Sydney,-33.87,151.21
49750,POWER AND WATER CORP,0,0,WILLOWRA,143,162,184,158,180,208,1815,1794,1772,Oceania,Australia,AUS,Northern Territory,Willowra,0,0
39436,WESTERN POWER,0,0,SANDSTONE,138,151,163,151,167,182,1821,1805,1792,Oceania,Australia,AUS,Western Australia,Sandstone,-27.98333,119.2833
922,ALEXANDRA HOSPITAL,0,0,ALEXANDRA HOSPITAL,191,212,229,148,166,181,2585,2560,2541,Oceania,Australia,AUS,Victoria,Alexandra,-37.18333,145.7
32011,SA DEPT FOR ABORIGINAL AFFAIRS,0,0,OAK VALLEY AC,0,106,171,0,165,242,0,1292,1412,Oceania,Australia,AUS,South Australia,Maralinga Tjarutja Lands,0,0
9805,ENERGY GENERATION (ENGEN),0,0,CUE NEW,0,148,266,0,164,310,0,1809,1712,Oceania,Australia,AUS,Western Australia,Cue,-27.41667,117.9
49783,HORIZON POWER,0,0,WILUNA NEW,0,148,266,0,164,310,0,1809,1712,Oceania,Australia,AUS,Western Australia,Wiluna,-26.6,120.2167
31537,NORMANVILLE EXPORT MEATWORKS,0,0,NORMANVILLE PLANT,187,209,228,144,164,180,2590,2563,2542,Oceania,Australia,AUS,South Australia,Normanville,-35.46667,138.3167
2753,WESTSIDE MEAT,0,0,BACCHUS MARSH PLANT,187,209,228,144,164,180,2590,2563,2542,Oceania,Australia,AUS,Victoria,Bacchus Marsh,-37.68333,144.45
12564,POWER AND WATER CORP,0,0,EPENARRA,27,32,39,153,161,168,358,401,462,Oceania,Australia,AUS,Northern Territory,Epenarra,0,0
57656,COUNCIL HOUSE 2,0,0,COUNCIL HOUSE 2,0,156,174,0,159,177,0,1972,1962,Oceania,Australia,AUS,Victoria,Melbourne,-37.81667,144.9667
33578,ROBE RIVER IRON ASSOCIATES,0,0,PANNAWONICA,134,142,142,146,157,157,1826,1816,1816,Oceania,Australia,AUS,Western Australia,Pannawonica,0,0
3779,ERGON ENERGY CORP LTD,0,0,BEDOURIE,119,135,154,129,148,171,1846,1824,1802,Oceania,Australia,AUS,Queensland,Bedourie,-24.35,139.4667
