Time,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043
14/09/2013 05:00,0.0282,0.022,0.1705,0.434,0.09133334,0.0535,0.4764,0.1005,0.08483334,0.33925,0.43475,0.100666665,0.026,0.0255,0.138,0.24683332,0.2092,0.013,0.013166667,0.022200001,0.025666665,0.021666666,0.2834,0.1918,0.13233332,0.008666667,0.012833333,0.020666666,0.008,0.11533333,0.030333335,0.029166667,0.005333333,0.001,0.01,0.07966667,0.09966666,0.0146,0.019,0.015333333,0.0225,0.027,0.017
14/09/2013 06:00,0.5472,0.50925,0.6148333,0.719,0.5318333,0.47433335,0.7416,0.5711667,0.49566665,0.54775,0.7275,0.6135,0.5958333,0.5865,0.6141667,0.5463333,0.304,0.23883332,0.30133334,0.5132,0.5895,0.49683335,0.5238,0.2828,0.33733335,0.1975,0.292,0.478,0.1895,0.16816667,0.15833333,0.192,0.123166665,0.024666665,0.22066668,0.36766666,0.35916665,0.34039998,0.43975,0.358,0.52,0.625,0.39
14/09/2013 07:00,0.76559997,0.771,0.827,0.7755,0.7726667,0.7235,0.8328,0.799,0.5828333,0.67175,0.81625,0.8321667,0.8688333,0.866,0.8328333,0.7456667,0.38979998,0.337,0.47533333,0.72720003,0.86183333,0.7948333,0.6436,0.45139998,0.26433334,0.2275,0.46516666,0.6623333,0.3125,0.16966668,0.119,0.22316667,0.1485,0.016666666,0.26316667,0.5126667,0.43083334,0.615,0.62075,0.54,0.7735,0.908,0.4055
14/09/2013 08:00,0.7454,0.8285,0.8788333,0.737,0.8335,0.7838333,0.8812,0.84466666,0.64966667,0.745,0.8445,0.8975,0.9356667,0.9221667,0.883,0.837,0.34039998,0.284,0.471,0.6804,0.9098333,0.8425,0.6462,0.5152,0.26633334,0.232,0.5768333,0.5798333,0.28483334,0.1215,0.083333336,0.2825,0.13016666,0.011666667,0.24733333,0.5483333,0.39883333,0.7182,0.631,0.5006667,0.82,0.956,0.2595
14/09/2013 09:00,0.7224,0.8465,0.8968333,0.7338333,0.8445,0.833,0.8998,0.8743333,0.7908333,0.8375,0.781,0.9425,0.9725,0.957,0.8903333,0.85033333,0.3064,0.30066666,0.4725,0.6642,0.8713333,0.8558333,0.65720004,0.4496,0.40966666,0.35916665,0.4315,0.5575,0.40283334,0.16733333,0.04966667,0.3925,0.20766667,0.007833334,0.22866668,0.533,0.48183334,0.7832,0.63025,0.5553333,0.8495,0.979,0.3785
14/09/2013 10:00,0.7322,0.82175,0.883,0.725,0.7415,0.779,0.9034,0.867,0.84,0.87325,0.8305,0.9445,0.961,0.9651667,0.85283333,0.855,0.343,0.337,0.47133335,0.591,0.7916667,0.7108333,0.724,0.37620002,0.398,0.33966666,0.36933336,0.43733335,0.43683335,0.17266667,0.10566667,0.45033336,0.191,0.0065,0.12833333,0.40833333,0.5688333,0.8424,0.569,0.568,0.845,0.973,0.536
14/09/2013 11:00,0.8324,0.82875,0.8746667,0.7683333,0.7465,0.7945,0.9082,0.8746667,0.8401667,0.86875,0.878,0.9595,0.985,0.9748333,0.8608333,0.8541667,0.25239998,0.477,0.49583334,0.5382,0.8641667,0.7485,0.5722,0.3908,0.44,0.2915,0.35883334,0.427,0.41166666,0.1495,0.115666665,0.5585,0.23916668,0.017833333,0.0665,0.22233333,0.599,0.873,0.40275,0.431,0.84225,0.984,0.6805
14/09/2013 12:00,0.8526,0.852,0.8595,0.853,0.8143333,0.771,0.91359997,0.9095,0.8735,0.84025,0.87625,0.983,0.9936667,0.9973333,0.9278333,0.78616667,0.4316,0.5961667,0.46133333,0.58540004,0.91866666,0.8398333,0.669,0.349,0.48166665,0.28066665,0.32433334,0.41133335,0.292,0.17933333,0.227,0.5835,0.37516665,0.068166666,0.031833336,0.09633333,0.60366666,0.8648,0.32975,0.5593333,0.88875,0.989,0.654
14/09/2013 13:00,0.8042,0.86125,0.86516666,0.8748333,0.829,0.6593333,0.9026,0.8961667,0.8846667,0.78075,0.76625,0.981,0.98433334,0.99916667,0.9458333,0.81333333,0.444,0.63816667,0.42983335,0.51060003,0.8815,0.8946667,0.727,0.391,0.342,0.28133336,0.36283335,0.44416666,0.2455,0.30783334,0.353,0.541,0.38266665,0.044666667,0.026666665,0.038,0.5541667,0.8048,0.33225,0.5543333,0.806,0.969,0.73
14/09/2013 14:00,0.8232,0.8015,0.8505,0.853,0.803,0.6753333,0.8602,0.888,0.8496667,0.771,0.65925,0.95,0.9658333,0.9783333,0.9178333,0.8383333,0.456,0.6616667,0.524,0.5162,0.871,0.8773333,0.7562,0.3626,0.31466666,0.2955,0.3185,0.5228333,0.30766666,0.42466664,0.29733333,0.54433334,0.476,0.047333334,0.0605,0.015666667,0.59,0.78,0.3215,0.6433333,0.7875,0.928,0.831
14/09/2013 15:00,0.7048,0.75925,0.7033333,0.7616667,0.7586667,0.61266667,0.75479996,0.8296667,0.7468333,0.729,0.6305,0.8703333,0.9048333,0.90283334,0.8405,0.7243333,0.3958,0.6435,0.6368333,0.58379996,0.816,0.8095,0.6232,0.248,0.317,0.31233335,0.32266665,0.394,0.2415,0.30316666,0.23033333,0.5446667,0.47566664,0.06016667,0.12066667,0.010666667,0.4795,0.6562,0.27025,0.43166664,0.74325,0.811,0.6695
14/09/2013 16:00,0.1912,0.45275,0.2635,0.21383333,0.348,0.22333333,0.211,0.23683333,0.20883332,0.209,0.18525,0.544,0.7895,0.34766665,0.239,0.199,0.106800005,0.5335,0.645,0.4242,0.31483334,0.23133333,0.1656,0.062,0.298,0.28083333,0.2635,0.097,0.059666667,0.07083333,0.064,0.16416667,0.134,0.018333334,0.041333333,0.002666667,0.1245,0.178,0.07375,0.09466667,0.21225,0.226,0.1745
14/09/2013 17:00,0,0.0965,0.030666666,0,0.053833332,0.022333333,0,0,0,0,0,0.12366667,0.221,0.037666667,0,0,0,0.14466667,0.187,0.103,0.034166668,0,0,0,0.086,0.07816666,0.06866667,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0
14/09/2013 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/2013 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/2013 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/2013 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/2013 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/2013 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/09/2013 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/09/2013 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/09/2013 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/09/2013 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/09/2013 04:00,0.004,0,0.006833334,0.020166665,0.0035,0.003333333,0.02,0.003666667,0.008,0.01575,0.0225,0.003666667,0,0,0.010833333,0.019666666,0.0242,0.004166666,0,0,0,0.0035,0.0164,0.0136,0.008,0,0,0,0,0.0165,0.012,0.001,0,0,0.007,0.002666667,0.003833333,0,0,0,0.00175,0,0
15/09/2013 05:00,0.1144,0.02275,0.17233333,0.468,0.09966666,0.097333334,0.4644,0.104666665,0.2,0.37325,0.51825,0.08516666,0.013333333,0.019333335,0.25883335,0.45766667,0.5582,0.10616666,0.0115,0.0172,0.01,0.097833335,0.382,0.3192,0.18733333,0.020333335,0.019666666,0.0185,0.024,0.38766664,0.28666666,0.03683333,0.016333334,0.0225,0.17716667,0.073,0.1025,0.0236,0.02375,0.012666667,0.045,0.023,0.0125
15/09/2013 06:00,0.5942,0.52025,0.5763333,0.74333334,0.5801667,0.5651667,0.746,0.61016667,0.6671667,0.73875,0.79625,0.15983333,0.304,0.44883335,0.5915,0.7863333,0.8436,0.3305,0.26433334,0.39360002,0.22916667,0.54183334,0.65320003,0.4768,0.40266666,0.46433336,0.44683334,0.41883335,0.5496667,0.7218333,0.638,0.355,0.3795,0.50983334,0.6156667,0.34566665,0.4655,0.548,0.54025,0.286,0.20925,0.539,0.2845
15/09/2013 07:00,0.808,0.78575,0.8148333,0.8343333,0.823,0.81916666,0.8342,0.8556667,0.8893333,0.88275,0.863,0.17583333,0.3875,0.7015,0.7216667,0.8353333,0.8822,0.45933333,0.419,0.5762,0.33266667,0.748,0.7036,0.5382,0.59,0.6415,0.54933333,0.45433334,0.7328333,0.8373333,0.7653333,0.5636667,0.5925,0.6178333,0.8048333,0.44866666,0.6855,0.75659996,0.764,0.39233333,0.5015,0.837,0.4025
15/09/2013 08:00,0.814,0.84075,0.8836667,0.88,0.8736667,0.8826667,0.87920004,0.895,0.938,0.922,0.90675,0.19183333,0.36083335,0.72933334,0.84,0.8576667,0.8402,0.514,0.41783336,0.58379996,0.42816666,0.7478333,0.647,0.57879996,0.682,0.588,0.5938333,0.4625,0.47233334,0.8321667,0.6956667,0.6231667,0.55266666,0.65716666,0.8086667,0.43133333,0.57733333,0.70059997,0.678,0.464,0.61075,0.895,0.3305
15/09/2013 09:00,0.7168,0.849,0.898,0.8976667,0.8893333,0.894,0.9018,0.92,0.9545,0.94375,0.9165,0.20216668,0.29633334,0.822,0.8398333,0.8923333,0.7612,0.5125,0.35816666,0.549,0.47966665,0.759,0.60359997,0.4796,0.7143333,0.5938333,0.5561667,0.40583333,0.24666667,0.78466666,0.5523333,0.6096667,0.49233335,0.6905,0.7198333,0.503,0.378,0.5656,0.53875,0.273,0.53225,0.885,0.1065
15/09/2013 10:00,0.72540003,0.764,0.8868333,0.8928333,0.8691667,0.8811667,0.90959996,0.9085,0.93916667,0.9435,0.93475,0.20366667,0.25516668,0.8096667,0.8335,0.8915,0.75259995,0.51183337,0.34333333,0.5064,0.30533335,0.75,0.6616,0.5782,0.66366667,0.5783333,0.5356667,0.37666667,0.24666667,0.7025,0.39866665,0.695,0.48566666,0.5338333,0.5983333,0.5843333,0.47666666,0.39,0.3115,0.26766667,0.4775,0.861,0.132
15/09/2013 11:00,0.7492,0.77925,0.8958333,0.90133333,0.8778333,0.8953333,0.9192,0.92183334,0.9488333,0.95325,0.9545,0.19716667,0.17916667,0.7095,0.84216666,0.9025,0.6896,0.48016664,0.40433335,0.4364,0.2765,0.6336667,0.7556,0.7326,0.724,0.5326667,0.5906667,0.42666665,0.334,0.6025,0.398,0.5306667,0.45883334,0.41383335,0.46466666,0.5736667,0.60116667,0.382,0.36075,0.34366664,0.57275,0.525,0.2765
15/09/2013 12:00,0.7808,0.84875,0.9178333,0.9121667,0.9001667,0.91866666,0.9266,0.9525,0.9748333,0.96275,0.96575,0.19466667,0.064166665,0.5791667,0.8008333,0.9238333,0.66440004,0.5528333,0.43783334,0.429,0.26433334,0.41,0.69659996,0.80240005,0.7653333,0.46533334,0.6221667,0.5175,0.50983334,0.6108333,0.5706667,0.5305,0.43866664,0.44383335,0.379,0.5613333,0.6261667,0.342,0.5625,0.302,0.64975,0.566,0.1135
15/09/2013 13:00,0.78679997,0.8885,0.915,0.9058333,0.9063333,0.9196667,0.9202,0.9561667,0.97283334,0.962,0.96,0.1865,0.04233333,0.5568333,0.807,0.9208333,0.78540003,0.5258333,0.4665,0.4774,0.228,0.45483333,0.6536,0.7504,0.644,0.398,0.5868333,0.4225,0.6231667,0.608,0.527,0.666,0.3855,0.406,0.38016665,0.498,0.7188333,0.3052,0.47725,0.27666667,0.586,0.787,0.2645
15/09/2013 14:00,0.7648,0.87975,0.8833333,0.8693333,0.882,0.89566666,0.8862,0.9275,0.9426667,0.9375,0.921,0.19883333,0.075166665,0.5256667,0.7941667,0.884,0.75,0.41866666,0.36533335,0.4762,0.1855,0.423,0.553,0.6708,0.6016667,0.48766667,0.5183333,0.49383333,0.6383333,0.5963333,0.5273333,0.6878333,0.429,0.41066664,0.43433335,0.498,0.64966667,0.327,0.408,0.46933335,0.5095,0.732,0.365
15/09/2013 15:00,0.7068,0.81475,0.7445,0.76566666,0.8071667,0.8188333,0.7926,0.84216666,0.8545,0.848,0.8225,0.1775,0.116,0.48266667,0.7,0.7893333,0.7236,0.406,0.28666666,0.40420002,0.20833333,0.42083335,0.45360002,0.518,0.506,0.5615,0.49783334,0.5215,0.6155,0.5681667,0.49133334,0.5803333,0.43216667,0.38166666,0.3675,0.5663333,0.46466666,0.3476,0.55425,0.41333336,0.40425,0.205,0.36
15/09/2013 16:00,0.202,0.45575,0.2795,0.21416667,0.38516665,0.30933335,0.2232,0.23866667,0.24183333,0.2395,0.23175,0.11533333,0.09066667,0.16583332,0.19583333,0.2225,0.214,0.219,0.30033335,0.1504,0.076,0.12783334,0.12619999,0.1368,0.28166667,0.49733335,0.35566667,0.22933333,0.17866667,0.164,0.13766667,0.1845,0.12433334,0.10716666,0.097833335,0.17366667,0.1195,0.103599995,0.1815,0.104666665,0.10825,0.002,0.1055
15/09/2013 17:00,0,0.093,0.031666666,0,0.065,0.032,0,0,0,0,0,0.027666666,0.022166666,0.011333333,0,0,0,0.0405,0.09166666,0.0166,0.004333334,0,0,0,0.060333334,0.137,0.087,0.033,0,0,0,0.010833333,0,0,0,0,0,0,0,0,0,0,0
15/09/2013 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/09/2013 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/09/2013 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/09/2013 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/09/2013 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/09/2013 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/09/2013 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/09/2013 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/09/2013 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/09/2013 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/09/2013 04:00,0.0088,0,0.006666666,0.019333335,0.0015,0.003333333,0.022200001,0.004,0.0045,0.017,0.02375,0.004,0,0,0.001666667,5.00E-04,0.0132,0.002666667,0,0,0,0.003166667,0.0046,0.0146,0.006,0,0,0,0,0.0035,0.011,0,0,0,0.004166666,0.010666667,0.004,0,0.004,0,0.004,0,0
16/09/2013 05:00,0.2202,0.02325,0.169,0.4475,0.046666667,0.08933333,0.5104,0.101166666,0.11533333,0.3955,0.543,0.098,0.0155,0.008666667,0.046,0.019666666,0.295,0.071333334,0.020833334,0.0192,0.018,0.082333334,0.1214,0.327,0.15233333,0.015,0.016666666,0.0175,0.011833333,0.08916666,0.26233333,0.0175,0.012666667,0.007,0.104666665,0.25133333,0.1015,0.0176,0.1015,0.008333333,0.10525,0.02,0.001
16/09/2013 06:00,0.6538,0.538,0.6116667,0.69233334,0.35783336,0.44,0.79120004,0.30283335,0.41366667,0.72525,0.7555,0.29366666,0.354,0.20416667,0.236,0.122833334,0.35439998,0.34283334,0.48033336,0.448,0.416,0.30533335,0.4768,0.4508,0.5283333,0.34716666,0.3825,0.398,0.2715,0.2765,0.506,0.40116665,0.29216665,0.16266668,0.33616665,0.5153333,0.34133333,0.4024,0.3685,0.19166668,0.4435,0.471,0.0295
16/09/2013 07:00,0.8078,0.80825,0.8278333,0.6876667,0.50233334,0.6556667,0.8696,0.36616665,0.4745,0.8555,0.857,0.485,0.50166667,0.41233334,0.346,0.21033333,0.4122,0.5568333,0.699,0.72840005,0.6163333,0.5713333,0.64659995,0.404,0.602,0.5708333,0.50983334,0.5253333,0.40466666,0.23333333,0.53866667,0.5796667,0.424,0.192,0.38533333,0.5643333,0.404,0.5548,0.57275,0.307,0.49875,0.825,0.2415
16/09/2013 08:00,0.8622,0.8605,0.8726667,0.59,0.55,0.667,0.8828,0.38083336,0.4145,0.886,0.89075,0.614,0.46383333,0.6511667,0.465,0.35133335,0.3744,0.6445,0.7858333,0.83040005,0.8035,0.7141667,0.6378,0.35639998,0.546,0.5555,0.5671667,0.49116665,0.32633334,0.1615,0.432,0.42383334,0.43216667,0.10733333,0.21666667,0.493,0.34483334,0.3974,0.58975,0.43933335,0.53425,0.925,0.4335
16/09/2013 09:00,0.88640004,0.873,0.8813333,0.56733334,0.7238333,0.7538333,0.8972,0.47366667,0.43783334,0.78675,0.91125,0.6466667,0.5593333,0.7616667,0.61016667,0.45183334,0.4576,0.715,0.8266667,0.83140004,0.8298333,0.70066667,0.5338,0.441,0.47533333,0.5006667,0.55766666,0.376,0.27066666,0.0925,0.35966665,0.505,0.25,0.12066667,0.16216667,0.598,0.30633333,0.311,0.5795,0.28733334,0.635,0.952,0.4195
16/09/2013 10:00,0.9012,0.843,0.86266667,0.6265,0.7858333,0.7851667,0.8244,0.4595,0.458,0.7245,0.91725,0.6476667,0.4055,0.6583333,0.669,0.39416665,0.42839998,0.68916667,0.68833333,0.6344,0.7048333,0.5428333,0.517,0.4948,0.55266666,0.359,0.48283336,0.246,0.23716667,0.12716666,0.39633334,0.45716664,0.30333334,0.13583332,0.19833332,0.615,0.32916665,0.34579998,0.3875,0.276,0.68775,0.875,0.333
16/09/2013 11:00,0.877,0.8555,0.822,0.716,0.74516666,0.7973333,0.8738,0.50166667,0.46683335,0.80325,0.912,0.5425,0.3345,0.5778333,0.6731667,0.38666666,0.3336,0.6645,0.6775,0.64959997,0.6803333,0.48783335,0.6082,0.466,0.666,0.431,0.47033334,0.25016668,0.2205,0.179,0.439,0.40116665,0.37833333,0.15716667,0.1955,0.5586667,0.32316667,0.3638,0.43275,0.46266666,0.4605,0.943,0.3855
16/09/2013 12:00,0.8812,0.8845,0.813,0.745,0.7603333,0.8291667,0.915,0.52633333,0.521,0.866,0.92525,0.50483334,0.2465,0.5425,0.5718333,0.38066664,0.3836,0.7126667,0.58133334,0.6912,0.67683333,0.5015,0.5774,0.48360002,0.677,0.45083335,0.47083333,0.30266666,0.27183333,0.23916668,0.44,0.5255,0.4475,0.1675,0.21416667,0.5226667,0.29333335,0.398,0.52725,0.40966666,0.421,0.978,0.3925
16/09/2013 13:00,0.8992,0.88575,0.7726667,0.7638333,0.75,0.7295,0.903,0.5523333,0.5646667,0.85125,0.90975,0.462,0.24833333,0.39433333,0.39766666,0.29933333,0.29160002,0.7641667,0.5071667,0.4804,0.50416666,0.43416667,0.42279997,0.4554,0.6543333,0.46583334,0.47683334,0.25616667,0.3105,0.25833336,0.40833333,0.50133336,0.3905,0.24583332,0.17133333,0.6256667,0.30133334,0.62,0.5325,0.44666666,0.59875,0.931,0.418
16/09/2013 14:00,0.85620004,0.83425,0.68333334,0.7683333,0.71466666,0.644,0.8336,0.46616665,0.48733336,0.7475,0.868,0.48016664,0.23483333,0.42966667,0.38033333,0.2915,0.279,0.69816667,0.48316666,0.5046,0.5141667,0.5293333,0.3234,0.5518,0.699,0.47733334,0.45866665,0.32816666,0.31983334,0.35,0.42566666,0.4745,0.46383333,0.35533336,0.33733335,0.5466667,0.412,0.5618,0.65175,0.45233333,0.61975,0.626,0.1705
16/09/2013 15:00,0.7956,0.79275,0.6,0.6748333,0.6593333,0.6001667,0.699,0.3175,0.28216666,0.51475,0.763,0.48533335,0.21483333,0.39766666,0.44016665,0.31,0.2728,0.6561667,0.38216665,0.4766,0.459,0.46666667,0.3662,0.5008,0.7206667,0.47216666,0.389,0.41583335,0.26366666,0.33533335,0.30533335,0.47116667,0.478,0.29866666,0.442,0.6593333,0.5628333,0.574,0.74175,0.439,0.487,0.727,0.373
16/09/2013 16:00,0.2288,0.464,0.24583332,0.18716668,0.317,0.23483333,0.1924,0.08016667,0.06233333,0.12775,0.2135,0.26633334,0.15266667,0.109,0.13483332,0.0925,0.077599995,0.55266666,0.343,0.2548,0.13316667,0.123166665,0.1154,0.1354,0.43,0.5068333,0.3415,0.20333333,0.0705,0.09216666,0.07366666,0.21233332,0.137,0.07683334,0.1335,0.21433333,0.17883334,0.178,0.22275,0.12933333,0.12925,0.241,0.148
16/09/2013 17:00,0,0.09725,0.0315,0,0.0535,0.025666665,0,0,0,0,0,0.052166667,0.0375,1.67E-04,0,0,0,0.1505,0.101,0.051599998,0.003833333,0,0,0,0.09066667,0.15383333,0.097833335,0.031333335,0,0,0,0.031,0,0,0,0,0,0,0,0,0,0,0
16/09/2013 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/09/2013 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/09/2013 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/09/2013 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/09/2013 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/09/2013 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/09/2013 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/09/2013 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/09/2013 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/09/2013 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/09/2013 04:00,0.0112,0,0.001666667,0.009,0.001,1.67E-04,0.0058,5.00E-04,3.33E-04,0.00125,0.002,0.001666667,0,0,8.33E-04,0.002666667,0.0046,0.003666667,0,0,0,0.003,0.0048,0.0144,0.005333333,0,0,0,0,0.023333333,0.023666667,0.001833333,0,0,0.0115,0.024333334,0.004166666,0.0024,0.00525,0,0.011,0,0
17/09/2013 05:00,0.2654,0.0205,0.04766667,0.20766667,0.0245,0.006333333,0.13419999,0.010666667,0.009833333,0.03,0.0495,0.053,0.010166667,8.33E-04,0.020666666,0.06016667,0.1034,0.0935,0.020166665,0.0166,0.009,0.07383334,0.108,0.32660002,0.128,0.012666667,0.021166665,0.019666666,0.026666665,0.54033333,0.545,0.0545,0.020833334,0.0265,0.27966666,0.56166667,0.11033334,0.068,0.13225,0.008,0.25825,0.012,0.0065
17/09/2013 06:00,0.56979996,0.47125,0.28266665,0.33266667,0.059166666,0.028,0.1648,0.018833334,0.013333333,0.02425,0.04,0.4,0.23216668,0.021666666,0.052666668,0.0435,0.0712,0.32933334,0.468,0.38979998,0.20166667,0.198,0.2158,0.48860002,0.323,0.293,0.485,0.455,0.6168333,0.82,0.7896667,0.32983333,0.4785,0.6103333,0.6825,0.8546667,0.442,0.37939999,0.4845,0.181,0.44,0.281,0.1375
17/09/2013 07:00,0.68240005,0.73825,0.42666665,0.24233332,0.10683334,0.025833335,0.158,0.036333334,0.0085,0.08025,0.09475,0.598,0.38183334,0.045333333,0.05483333,0.03283333,0.0908,0.48733336,0.6278333,0.60359997,0.279,0.257,0.2946,0.5982,0.554,0.43166664,0.7,0.6525,0.8851667,0.88416666,0.872,0.45166665,0.7133333,0.88,0.83716667,0.9003333,0.609,0.4032,0.73,0.16666667,0.54925,0.364,0.0855
17/09/2013 08:00,0.693,0.8215,0.5,0.20633332,0.09216666,0.0185,0.18180001,0.020666666,0.005,0.052,0.1355,0.6336667,0.494,0.050333332,0.030666666,0.039166667,0.103599995,0.627,0.65533334,0.6956,0.40466666,0.32033333,0.2694,0.6626,0.6576667,0.45066667,0.74916667,0.7438333,0.9086667,0.8875,0.8603333,0.42116666,0.7238333,0.9015,0.8168333,0.8443333,0.5095,0.2816,0.7365,0.21033333,0.6275,0.599,0.0565
17/09/2013 09:00,0.6718,0.84875,0.6015,0.22816667,0.08466666,0.075833336,0.2052,0.009,0.004333334,0.033,0.252,0.6918333,0.625,0.0565,0.032333333,0.03866667,0.107599996,0.7431667,0.7128333,0.835,0.5836667,0.34883335,0.3448,0.5568,0.54033333,0.42916664,0.7788333,0.895,0.8901667,0.8746667,0.8756667,0.32,0.7795,0.88816667,0.6558333,0.699,0.401,0.3164,0.46275,0.28566664,0.5285,0.772,0.129
